League	Score	UserID	AgentID	Lang	Pseudo	#multi,count=4587,time=2023-01-15 00:55:58
3	20.65	4794164	4692797	Javascript	mgkgng	
3	20.64	4392871	4690974	Java	doorisun	
3	20.63	2718975	4690092	C	mykeich	
3	20.62	2869956	4690019	Python3	Oho	
3	20.57	4315339	4693541	C++	Amous	
3	20.49	4392101	4691257	Javascript	seonho	
3	20.44	2345902	4689483	Python3	HO	
3	20.43	3428110	4691187	Python3	hugoa	
3	20.42	837436	4693521	C++	aropan	
3	20.42	5116599	4691615	Javascript	ht.quynh1	
3	20.41	2235621	4692719	Python3	Tavoy	
3	20.4	1399382	4695668	C#	Regulus136	
3	20.39	3645680	4690020	Javascript	DevWeb13	
3	20.37	5095133	4693167	C++	bt.nguyen	
3	20.37	568476	4693270	Java	Dje54	
3	20.37	2993705	4689710	C++	Alf802	
3	20.35	4587356	4693693	Go	Vyt	
3	20.35	3488945	4690333	C++	DanteDeathless	
3	20.35	1811123	4693259	C#	Fouk	
3	20.35	5242593	4691623	C++	snoopy31	
3	20.34	3664238	4690671	Javascript	fbouibao	
3	20.34	4077837	4691846	Python3	Deadfalcon	
3	20.3	4832181	4702185	Java	VisualDev-FR	
3	20.29	3737185	4690132	TypeScript	MLAW	
3	20.29	4870905	4690190	C++	sj97.hwang	
3	20.28	2267070	4689402	Java	Notraly	
3	20.23	5066327	4692848	Java	eliASDSFDSAF	
3	20.23	1802967	4691537	Python3	Meruem	
3	20.22	3196495	4694000	C++	putibuzu	
3	20.21	4264673	4690766	Python3	ozozpa	
3	20.21	4286330	4690978	Java	soonw	
3	20.18	3148294	4693217	C++	moukasso	
3	20.16	4285348	4695016	C++	bledda	
3	20.11	5201725	4690029	Python3	SarahThompson	
3	20.1	799904	4692445	C++	iwashi31	
3	20.08	4053266	4691884	C++	Mayimg	
3	20.02	4451440	4706766	Rust	exploder_	
3	20	2398608	4690960	Python3	M_C	
3	19.96	4064924	4693313	C#	Re934	
3	19.95	1378958	4696125	C#	Illedan	
3	19.93	488117	4690987	Rust	nikgaevoy	
3	19.91	4451368	4693168	Python3	Tsukabishi	
3	19.91	4346635	4691342	Java	.arthur.	
3	19.88	712849	4690804	Java	Tabea	
3	19.87	3032166	4692008	C++	random_cast	
3	19.82	4468576	4703204	C++	E869120	
3	19.82	5191877	4693395	Python3	opqr	
3	19.72	3060932	4695688	C++	boumagik	
3	19.66	3965752	4692494	TypeScript	SpiderSeb	
3	19.56	5242541	4691498	C#	RolloTomasi	
3	19.5	5115143	4691006	Python3	lt.son1	
3	19.46	1271511	4691295	C#	CodeProHero	
3	19.37	783337	4690301	Java	Dewey	
3	19.36	614215	4693824	TypeScript	Jo	
3	19.35	5260548	4693870	Python3	nishigake	
3	19.32	2924895	4692905	C	trictrac	
3	19.31	226528	4693103	Java	Manwe	
3	19.28	2997415	4691723	C++	dforero	
3	19.27	2969181	4692756	C++	maras	
3	19.27	4410898	4690327	Kotlin	YoonDooul	
3	19.27	4315171	4689550	Java	Soucis	
3	19.26	523846	4690634	C#	Palmipedus	
3	19.26	3873666	4692120	Python3	brthyyjp	
3	19.25	2373953	4693118	TypeScript	Dridriun	
3	19.24	4848415	4690491	Javascript	Lab3ss	
3	19.24	4834769	4692405	C#	ovidiu.caba	
3	19.23	5255573	4691647	Python3	Skydonia	
3	19.2	5206504	4693394	C++	IgorCool	
3	19.2	4438822	4692610	Python3	ludodul	
3	19.19	4065718	4693511	Python3	hiraku	
3	19.16	4866523	4693928	C#	Feargin	
3	19.15	5241721	4689913	Javascript	titleist	
3	19.14	4856414	4693688	Python3	Iugi	
3	19.14	4048969	4693733	Python3	raspersc2	
3	19.13	4493066	4692000	Python3	Polynomu	
3	19.12	5114811	4692829	Javascript	bnt.hung	
3	19.11	5111512	4692741	Javascript	nh.van	
3	19.1	2123423	4693131	Javascript	splanard	
3	19.08	1483234	4689952	C#	jbl	
3	19.08	871477	4692548	C++	SuperJJ	
3	19.05	3802525	4689900	C#	Chibikko	
3	19.04	1741614	4691673	Python3	toutatis	
3	19.04	4200593	4692467	Python3	qwatry	
3	19.04	2590889	4690341	Rust	tsutaj	
3	19.01	1453934	4693169	C++	Rety	
3	19	4519281	4696826	C++	snagat_666	
3	18.99	1420269	4692592	Python3	Vischtor	
3	18.98	3691491	4703720	Rust	icecream17	
3	18.96	5227749	4693219	Java	Crocanura	
3	18.95	4322717	4691475	C++	m_m	
3	18.93	856695	4690395	Java	colegu	
3	18.92	4870820	4693052	Javascript	MaddRaven	
3	18.91	3058369	4701531	Java	Matiou	
3	18.9	3534231	4704095	C#	Belghi	
3	18.88	4060849	4693839	C++	pulau	
3	18.86	5128532	4689633	C++	yrhiba	
3	18.78	928567	4692244	C++	Konstanta	
3	18.78	3256989	4689635	C++	rizant	
3	18.76	5230934	4692329	Javascript	name111111	
3	18.75	5236508	4690037	Java	Nier93	
3	18.71	1421608	4693893	Python3	EoruBoy	
3	18.71	1416180	4693114	C++	ddreams	
3	18.7	5116649	4690799	Javascript	nd.anh3	
3	18.7	4401402	4690943	Python3	smart84.son	
3	18.68	2637651	4691770	Javascript	Lusaka	
3	18.68	704875	4691809	C#	XaY	
3	18.67	4698040	4693304	C++	dhubleur	
3	18.67	2202771	4693453	Java	Kaplone	
3	18.66	4620457	4696889	C++	CASPER_000	
3	18.66	5209149	4690337	Python3	monk0909	
3	18.65	4259902	4693972	Python3	Nalisco	
3	18.64	5256716	4690005	PHP	Ru63n	
3	18.63	4062369	4693406	C++	Vyn_	
3	18.63	5233024	4693402	Ruby	Steamo_	
3	18.62	2592367	4692079	C#	Jokero	
3	18.6	4840981	4692612	C	Enael23-jpauline	
3	18.6	4474923	4692588	C++	omoussao	
3	18.59	4876756	4692460	Python3	MLG1978	
3	18.59	2897370	4689706	Python3	NickyKit	
3	18.58	1711397	4689477	Go	DiogoGiassi	
3	18.57	5163379	4693776	Java	int_long	
3	18.55	1861279	4689586	Java	NFTsPrivateSale	
3	18.54	4322671	4692317	C#	xMizar	
3	18.53	5226770	4692911	C++	AYGAOUA	
3	18.5	1743344	4691396	TypeScript	ush189	
3	18.47	909153	4689626	Rust	Coac	
3	18.41	3805032	4689432	Python3	davidshhh	
3	18.4	4407132	4690225	Java	ChangQoo	
3	18.39	4317577	4705728	C++	kaede2020	
3	18.34	3361752	4692684	Python3	MTLKS	
3	18.33	607179	4693925	Rust	emkjp	
3	18.24	1853999	4693819	Rust	Rounddice	
3	18.21	4284385	4690440	Java	SSAM	
3	18.19	3295433	4693954	C#	Tnt.Banane	
3	18.17	2195578	4690869	Javascript	Absiorem	
3	18.17	4126274	4692505	Rust	sbstnfrr	
3	18.17	2967836	4691037	Python3	LironBerger	
3	18.16	3751016	4695777	Java	Q12	
3	18.08	4031451	4692400	Java	pbou	
3	17.88	3486079	4692351	TypeScript	DerSlack	
3	17.87	2923506	4691652	C++	darkhorse64	
3	17.87	4073854	4706615	Java	Buk.	
3	17.86	198916	4692993	Java	WhatTrickeryIsThis	
3	17.85	3028223	4691714	C#	JAB	
3	17.85	1485690	4693073	Javascript	Kikoo	
3	17.84	3812659	4692590	C	RiggedBot	
3	17.83	5148348	4693573	C++	lmurtin	
3	17.81	2672932	4691661	C++	Lanfeust	
3	17.81	1093968	4693847	C++	milosMATRIXrepic	
3	17.81	4876917	4693184	C++	JeeWhy	
3	17.8	792813	4692616	Python3	VilBoub	
3	17.8	2167523	4691085	Javascript	Oz973	
3	17.8	4718620	4693451	Pascal	Hieronymus	
3	17.8	3368067	4690231	Java	jgall	
3	17.8	4800950	4693085	Rust	mshibatatt	
3	17.79	4861777	4690900	C#	Mahoneko	
3	17.77	3966706	4689960	Python3	Thibauld	
3	17.76	4057287	4690469	C++	peroon	
3	17.76	1543333	4694324	C++	ishibashijun	
3	17.76	4075712	4691102	Python3	bsapozhnikov	
3	17.76	4846019	4693251	C#	DjTrilogic	
3	17.75	5233180	4689831	C	jchamak	
3	17.75	5242242	4691016	C#	Dreaken	
3	17.75	5243120	4692550	TypeScript	Won.Yi.Pyeong	
3	17.75	4463354	4690494	C++	Staticbounce	
3	17.75	4161027	4698882	Python3	CharlesSImplonHDF	
3	17.75	2681776	4692725	TypeScript	Klepus	
3	17.74	4556661	4689661	C++	NguyenAnhTuan	
3	17.73	3589736	4697058	C++	Destination	
3	17.73	2523117	4692446	C#	AlexN2102	
3	17.72	828239	4694157	C#	[SG]Sebastien	
3	17.71	5268753	4690692	C#	Interruptor	
3	17.69	1803865	4692929	Python3	olinox14	
3	17.68	2550142	4692672	Java	Robicop	
3	17.68	5099604	4692024	Java	TrisssG	
3	17.67	155363	4693704	Java	zarhane	
3	17.66	5220103	4692003	C++	Haze0318	
3	17.66	5235634	4691118	TypeScript	na.tu	
3	17.66	3390720	4692367	TypeScript	shogu	
3	17.65	3784249	4692152	Kotlin	matsumo	
3	17.65	1467910	4692843	Python3	iian	
3	17.64	354788	4692828	Swift	Lexer31	
3	17.64	2040871	4691106	Python3	KimiNako	
3	17.64	4053158	4692407	C#	eLVampa	
3	17.64	5232492	4692964	C++	AdiRobopec	
3	17.63	1115939	4696345	C++	Stounate	
3	17.63	1979290	4693355	C#	salmon	
3	17.63	4774133	4693119	Javascript	Kunal02	
3	17.62	4320959	4691363	C++	arimatti	
3	17.61	5265027	4690296	Java	BenoitM	
3	17.61	2674460	4697055	Python3	Malte42	
3	17.61	4584723	4703462	C++	babaaurhum	
3	17.61	5256667	4693636	Python3	d2bug	
3	17.61	4824524	4689406	C++	tzaph	
3	17.6	3406987	4689865	Python3	Radu_Sav	
3	17.6	4397047	4691149	Python3	KactuS	
3	17.6	3372068	4691678	Kotlin	vickingur	
3	17.59	4522607	4691219	TypeScript	MaxPowerRage	
3	17.59	1352572	4692825	C#	niku-live	
3	17.59	2688693	4693178	TypeScript	Catagami	
3	17.59	2463909	4690775	Kotlin	ckobayashi	
3	17.58	4128470	4689857	C++	pwu	
3	17.58	4063515	4693318	Python3	Mindme	
3	17.58	5202878	4693370	TypeScript	vincent.driat	
3	17.58	4293338	4689966	C++	Roztropny	
3	17.57	4990619	4692415	Python3	WS1111	
3	17.56	4384631	4689620	Java	MatiasMG	
3	17.55	5008254	4693013	C#	Hiller1233	
3	17.54	4520511	4690237	C++	Trine4	
3	17.53	3411072	4691630	Python3	summer000	
3	17.52	977290	4689504	Python3	Darklighter	
3	17.5	3820935	4690283	C++	monnu	
3	17.49	233834	4692147	C++	Herumor	
3	17.47	4427186	4693654	C	7AM	
3	17.45	1807733	4691327	Python3	NoZ-	
3	17.44	5226596	4692551	C#	aucaland	
3	17.43	3821174	4691402	Python3	yuusanlondon	
3	17.43	2748905	4690198	C#	ApmeM	
3	17.43	2361902	4693713	TypeScript	achach	
3	17.43	2651397	4691875	Python3	CodinLame	
3	17.43	1412263	4690266	PHP	PatrickMcGinnisII	
3	17.42	3335896	4692265	C++	_martynas	
3	17.38	4603987	4692486	Python3	Julzibot	
3	17.38	4844075	4689562	Javascript	Sandrica	
3	17.37	4160316	4689474	C#	oakio	
3	17.36	2853183	4691107	C#	IlyaPol	
3	17.35	4854267	4693000	C	jjane-ta	
3	17.35	3903591	4693204	C++	Matubu	
3	17.33	1714684	4693558	Python3	iOne	
3	17.29	4859760	4692898	Javascript	G44R4	
3	17.29	4495998	4697916	C#	Japio	
3	17.25	4615176	4690810	C++	guperman	
3	17.23	2891377	4691111	Javascript	uuuJ	
3	17.21	3659194	4692049	Java	FreZzz	
3	17.17	5086446	4692667	Python3	-taskforce141-	
3	17.16	1966319	4690619	C++	0x6E0FF	
3	17.15	5240116	4690422	C#	Shiiigear	
3	17.13	841085	4693037	C#	Risen	
3	17.12	5245663	4691594	C#	Nixxa	
3	17.11	5052454	4692789	Java	chris.steele	
3	17.1	4120837	4690468	C++	philipplenk	
3	17.06	1295850	4691851	Java	EvbCFfp1XB	
3	17.06	4656790	4699305	Python3	freddym	
3	17.03	5143537	4690600	Java	skamic86	
3	17	3818868	4692427	C++	mooaki	
3	17	5225554	4691001	Python3	74ch222	
3	16.96	3507705	4692384	Python3	Baaldr	
3	16.95	3356703	4693403	C++	MickaelB	
3	16.93	4222663	4692425	Java	Fisher2911	
3	16.92	1876150	4690907	TypeScript	Mastard	
3	16.87	973040	4702124	Rust	papyjo	
3	16.85	4591900	4693490	C++	4yuub	
3	16.84	4837454	4692549	Lua	rcrl	
3	16.82	4056982	4690209	Java	kreska	
3	16.75	1395868	4693360	Go	Vanargandr	
3	16.73	3881345	4691850	C++	PavelFromPerm	
3	16.72	2715508	4693869	Go	Anth	
3	16.72	5242046	4690687	PHP	SamGame	
3	16.71	1760298	4690179	C++	Toby_Rat	
3	16.7	4860952	4693606	Java	KevinJ	
3	16.7	5127270	4693154	Python3	DonPablito	
3	16.69	4618693	4692845	PHP	cedricdd	
3	16.66	4494239	4693741	C++	NCJ21	
3	16.64	1069779	4691472	Java	salanger	
3	16.64	3597780	4692401	Go	EParisot	
3	16.63	4815636	4693191	Python3	Avior	
3	16.62	4350735	4692780	C++	mn_7545	
3	16.62	3424888	4692369	C++	Hamibar	
3	16.61	5020468	4692770	Python3	Satya005	
3	16.61	1129987	4689928	Python3	morph	
3	16.59	4948308	4690131	C++	muffin_95	
3	16.59	2217652	4689973	C++	candid82	
3	16.58	5242446	4691344	Rust	sash0	
3	16.58	5143928	4691542	C++	Sarievo	
